state,year,cigsale,lnincome,beer,age15to24,retprice,california,after_treatment
14,1988,110.9000015,9.744105339,24.60000038,0.162756622,120.4000015,FALSE,FALSE
22,1988,180.3999939,10.17226982,34.09999847,0.151724026,113.5,FALSE,FALSE
12,1988,103.1999969,9.969702721,19.29999924,0.150386959,123.9000015,FALSE,FALSE
15,1988,125,9.944215775,22.89999962,0.149217129,129,FALSE,FALSE
35,1988,128.6999969,9.960270882,27,0.158990011,123.6999969,FALSE,FALSE
32,1988,125.3000031,9.864699364,21.5,0.156253681,112.0999985,FALSE,FALSE
8,1988,84.5,9.766003609,21.10000038,0.146194458,121.9000015,FALSE,FALSE
38,1988,102.5999985,9.947214127,31,0.154235154,128.6000061,FALSE,FALSE
26,1988,122.4000015,9.968594551,23.70000076,0.153273195,108.4000015,FALSE,FALSE
10,1988,134,9.915044785,21.89999962,0.15910463,109.3000031,FALSE,FALSE
23,1988,77.69999695,9.743268013,27.20000076,0.151384875,113.6999969,FALSE,FALSE
9,1988,107.5999985,10.08795643,25,0.153286606,124.0999985,FALSE,FALSE
24,1988,146,9.882553101,20.10000038,0.163910508,96,FALSE,FALSE
19,1988,87.09999847,9.765144348,27.60000038,0.141423866,115.3000031,FALSE,FALSE
36,1988,129.5,10.07845879,23.29999924,0.160865366,102.0999985,FALSE,FALSE
21,1988,141.8999939,10.09818554,39.29999924,0.142085522,129.6000061,FALSE,FALSE
16,1988,94.09999847,10.0166111,22.89999962,0.150129482,141.6999969,FALSE,FALSE
28,1988,107.5999985,10.02141285,25.29999924,0.148411438,112.3000031,FALSE,FALSE
20,1988,92.90000153,9.935324669,24.29999924,0.148638323,123.3000031,FALSE,FALSE
27,1988,103.5999985,9.801469803,18.29999924,0.151336163,122.5999985,FALSE,FALSE
17,1988,109,9.627285957,21.89999962,0.167425007,122.5999985,FALSE,FALSE
33,1988,96.5,9.905222893,27.5,0.160706595,128,FALSE,FALSE
18,1988,127.4000015,9.958258629,23.60000038,0.148849085,114.5999985,FALSE,FALSE
30,1988,124.4000015,9.792578697,24,0.166713804,99.90000153,FALSE,FALSE
39,1988,114.3000031,9.87064743,23.60000038,0.148414105,112.9000015,FALSE,FALSE
11,1988,100.1999969,9.875571251,23,0.151073888,124.1999969,FALSE,FALSE
29,1988,138,10.06529713,25.29999924,0.160766169,121.5,FALSE,FALSE
1,1988,112.0999985,9.781769753,19.39999962,0.160081461,114.4000015,FALSE,FALSE
25,1988,87.09999847,9.692095757,24.10000038,0.157927543,123.3000031,FALSE,FALSE
37,1988,109.0999985,9.708300591,20.10000038,0.151712313,122.1999969,FALSE,FALSE
3,1989,82.40000153,10.142313,23.70000076,0.153524593,126.4000015,TRUE,TRUE
25,1989,84.09999847,9.786231041,24.5,0.152209058,135.8999939,FALSE,TRUE
30,1989,122.4000015,9.796467781,24,0.162288785,111.9000015,FALSE,TRUE
2,1989,118.3000031,9.737370491,19,0.147278473,127.6999969,FALSE,TRUE
10,1989,132.5,9.936581612,21.5,0.155108362,119,FALSE,TRUE
39,1989,111.4000015,9.892477036,23,0.141965866,118.5999985,FALSE,TRUE
18,1989,122.8000031,9.972258568,23.60000038,0.144422874,118.9000015,FALSE,TRUE
17,1989,108.3000031,9.643641472,21.60000038,0.163908467,125.8000031,FALSE,TRUE
29,1989,120.8000031,10.08002472,24.79999924,0.157102704,134.8000031,FALSE,TRUE
1,1989,105.5999985,9.802527428,19.39999962,0.156401351,122.3000031,FALSE,TRUE
16,1989,92.30000305,10.0474081,22.5,0.144545823,152.5,FALSE,TRUE
27,1989,97.5,9.818205833,18.39999962,0.14698872,133.3999939,FALSE,TRUE
21,1989,137.8999939,10.12983227,40.40000153,0.136877462,145.6000061,FALSE,TRUE
34,1989,57,9.746020317,12.69999981,0.170222998,135.6000061,FALSE,TRUE
11,1989,94.40000153,9.915924072,22.70000076,0.146365121,145.1000061,FALSE,TRUE
24,1989,139.3000031,9.889288902,20.29999924,0.16004537,107.5999985,FALSE,TRUE
4,1989,88.80000305,10.04306316,23.89999962,0.143427476,130.8000031,FALSE,TRUE
13,1989,171.6000061,9.787341118,18.29999924,0.155644447,103.8000031,FALSE,TRUE
32,1989,124.6999969,9.878852844,21.10000038,0.152560607,121.5,FALSE,TRUE
22,1989,172.8999939,10.15990925,33.29999924,0.147345334,125.9000015,FALSE,TRUE
8,1989,78.40000153,9.827926636,21.60000038,0.144738883,133.6000061,FALSE,TRUE
35,1989,120.9000015,9.992055893,26,0.154401913,129.6999969,FALSE,TRUE
20,1989,93.80000305,9.941367149,24.10000038,0.143651232,139.3000031,FALSE,TRUE
23,1989,74.40000153,9.760063171,27.89999962,0.145653352,127.1999969,FALSE,TRUE
38,1989,100.3000031,9.965262413,30.20000076,0.149157345,138.3000031,FALSE,TRUE
12,1989,96.5,9.962952614,19.39999962,0.145338029,136.5,FALSE,TRUE
7,1989,117.0999985,9.95390892,21.5,0.158558115,122.4000015,FALSE,TRUE
14,1989,103.5999985,9.750065804,24.39999962,0.157958537,130.6999969,FALSE,TRUE
19,1989,86.19999695,9.815179825,27.20000076,0.135436028,123,FALSE,TRUE
33,1989,94.5,9.919108391,27.60000038,0.156443253,137,FALSE,TRUE
5,1989,100.5999985,10.36652374,19.79999924,0.143009081,142,FALSE,TRUE
31,1989,87.40000153,9.814281464,21.60000038,0.14455694,130.1000061,FALSE,TRUE
36,1989,122.5,10.09795761,23.60000038,0.15673098,109.4000015,FALSE,TRUE
9,1989,104.5999985,10.11390686,24.39999962,0.149037972,132.6999969,FALSE,TRUE
6,1989,131.6999969,10.10360527,24.89999962,0.152688637,124,FALSE,TRUE
26,1989,118.5999985,9.977870941,23.89999962,0.149129421,120.5,FALSE,TRUE
37,1989,104,9.724772453,20.20000076,0.148432761,131.1999969,FALSE,TRUE
28,1989,107.0999985,10.0474472,24.60000038,0.144405141,122.8000031,FALSE,TRUE
15,1989,122.4000015,9.967079163,21.79999924,0.145091489,144.3999939,FALSE,TRUE
31,1990,88.30000305,9.861736298,23.39999962,0.138750359,138.8999939,FALSE,TRUE
4,1990,87.40000153,10.0462513,24.20000076,0.137372315,149.3000031,FALSE,TRUE
33,1990,85.59999847,9.930641174,29,0.152179897,145.6999969,FALSE,TRUE
25,1990,77.09999847,9.841360092,26.60000038,0.146490589,144.3000031,FALSE,TRUE
8,1990,90.09999847,9.839927673,22.89999962,0.143283322,141.3000031,FALSE,TRUE
1,1990,108.5999985,9.814290047,20.10000038,0.152721241,139.1000061,FALSE,TRUE
3,1990,77.80000305,10.14162254,23.79999924,0.149523035,163.8000031,TRUE,TRUE
21,1990,137.3000031,10.12119389,40.20000076,0.131669402,173.6999969,FALSE,TRUE
23,1990,70.80000305,9.76591301,27.20000076,0.139921814,133.6000061,FALSE,TRUE
6,1990,127.1999969,10.09480381,25.79999924,0.147581458,140,FALSE,TRUE
17,1990,101.8000031,9.644608498,23.29999924,0.160391927,139.8999939,FALSE,TRUE
24,1990,133.6999969,9.903341293,20.89999962,0.156180218,116.4000015,FALSE,TRUE
37,1990,104.0999985,9.7483778,21.70000076,0.14515321,142.8999939,FALSE,TRUE
27,1990,88.40000153,9.828145027,19.70000076,0.142641276,146.1000061,FALSE,TRUE
26,1990,115.5,9.977725983,23.89999962,0.144985646,135.3999939,FALSE,TRUE
2,1990,113.0999985,9.736310959,19.89999962,0.143811896,141.1999969,FALSE,TRUE
28,1990,101.3000031,10.05147076,25.79999924,0.14039883,133.6999969,FALSE,TRUE
9,1990,94.09999847,10.11674881,25.70000076,0.144789323,147.3000031,FALSE,TRUE
39,1990,96.90000153,9.939312935,25.10000038,0.135517627,129.5,FALSE,TRUE
11,1990,95.40000153,9.927805901,23.60000038,0.141656354,149.6000061,FALSE,TRUE
20,1990,89.90000153,9.96817112,25.20000076,0.138664141,143.3999939,FALSE,TRUE
32,1990,121.8000031,9.87950325,21.89999962,0.148867533,135,FALSE,TRUE
15,1990,117.5,9.949728966,22.10000038,0.140965849,160.1000061,FALSE,TRUE
13,1990,182.5,9.804600716,20.10000038,0.151693314,115.5999985,FALSE,TRUE
30,1990,118.5999985,9.827638626,25.60000038,0.157863751,125.1999969,FALSE,TRUE
12,1990,94.30000305,9.98366642,19.70000076,0.140289113,145.8000031,FALSE,TRUE
36,1990,118.9000015,10.08652878,24,0.152596578,128.6000061,FALSE,TRUE
5,1990,91.5,10.34930229,19.79999924,0.138878956,171.1999969,FALSE,TRUE
10,1990,128.3000031,9.935141563,22.39999962,0.151112109,130.8000031,FALSE,TRUE
22,1990,152.3999939,10.1227808,32.90000153,0.142966643,135.8999939,FALSE,TRUE
34,1990,53.40000153,9.755159378,12.69999981,0.166701496,151.8999939,FALSE,TRUE
35,1990,124.3000031,9.972932816,26.10000038,0.149813831,143.6999969,FALSE,TRUE
16,1990,90.69999695,10.0463953,23.20000076,0.13896215,162.3000031,FALSE,TRUE
14,1990,101.5,9.770263672,26.39999962,0.153160468,143.3999939,FALSE,TRUE
19,1990,84.69999695,9.802269936,27.79999924,0.12944819,140.3999939,FALSE,TRUE
38,1990,94,9.96933651,30.5,0.144079536,151.1000061,FALSE,TRUE
29,1990,101.4000015,10.05991554,24,0.153439239,150.8999939,FALSE,TRUE
18,1990,119.0999985,9.970404625,24.29999924,0.139996678,129.1000061,FALSE,TRUE
7,1990,113.8000031,9.953297615,22.29999924,0.154880911,132.3000031,FALSE,TRUE
8,1991,85.40000153,9.835094452,22.20000076,,144.3999939,FALSE,TRUE
15,1991,116.0999985,9.924434662,21.5,,165.8000031,FALSE,TRUE
25,1991,85.19999695,9.819376945,26.10000038,,159.8000031,FALSE,TRUE
1,1991,107.9000015,9.819259644,20.10000038,,144.3999939,FALSE,TRUE
30,1991,121.5,9.810625076,23.79999924,,129,FALSE,TRUE
19,1991,82.90000153,9.832130432,28,,143.6000061,FALSE,TRUE
20,1991,92.40000153,9.965081215,24.60000038,,152.1999969,FALSE,TRUE
2,1991,116.8000031,9.743067741,19.89999962,,146.5,FALSE,TRUE
23,1991,69.90000153,9.768037796,27.10000038,,146.8999939,FALSE,TRUE
28,1991,102.5,10.04936314,24.60000038,,144.1000061,FALSE,TRUE
27,1991,87.80000305,9.822683334,19.70000076,,149.1000061,FALSE,TRUE
39,1991,109.0999985,9.97840786,24.70000076,,136,FALSE,TRUE
14,1991,107.1999969,9.784422874,26.10000038,,149.6000061,FALSE,TRUE
9,1991,96.09999847,10.09823895,24.39999962,,154,FALSE,TRUE
26,1991,113.1999969,9.962329865,23.60000038,,139.8000031,FALSE,TRUE
12,1991,91.80000305,9.976417542,20,,152.6999969,FALSE,TRUE
31,1991,91.80000305,9.869861603,23.5,,150.3000031,FALSE,TRUE
17,1991,105.5999985,9.652973175,22.89999962,,142.6999969,FALSE,TRUE
22,1991,144.8000031,10.11431026,32.90000153,,153.8999939,FALSE,TRUE
21,1991,115.5,10.10557365,37.70000076,,186.3000031,FALSE,TRUE
7,1991,109.5999985,9.941864967,21.20000076,,138.1999969,FALSE,TRUE
24,1991,132.6999969,9.893853188,20.20000076,,126.5999985,FALSE,TRUE
16,1991,86.19999695,10.031394,22.70000076,,173.8999939,FALSE,TRUE
3,1991,68.69999695,10.11071396,22.29999924,,186.8000031,TRUE,TRUE
32,1991,120.5999985,9.874686241,21.39999962,,137.3999939,FALSE,TRUE
38,1991,95.5,9.960520744,29,,158.6000061,FALSE,TRUE
13,1991,170.3999939,9.808980942,19.39999962,,120.5,FALSE,TRUE
29,1991,103.5999985,10.03950691,24.29999924,,170.3000031,FALSE,TRUE
37,1991,100.0999985,9.757508278,21.5,,144.1000061,FALSE,TRUE
6,1991,118.8000031,10.08306408,24.89999962,,143.1999969,FALSE,TRUE
35,1991,120.9000015,9.951282501,25,,150.1000061,FALSE,TRUE
4,1991,90.19999695,10.05476093,23.5,,152.6000061,FALSE,TRUE
10,1991,127.1999969,9.921082497,21.60000038,,135.8000031,FALSE,TRUE
36,1991,109.0999985,10.07137775,23,,136.5,FALSE,TRUE
34,1991,53.5,9.762184143,13.19999981,,167.1000061,FALSE,TRUE
33,1991,79.40000153,9.930666924,27.70000076,,173.6000061,FALSE,TRUE
5,1991,86.69999695,10.32413673,18.70000076,,175.6000061,FALSE,TRUE
18,1991,119.9000015,9.968203545,23.89999962,,132.5,FALSE,TRUE
11,1991,97.09999847,9.911108971,23.5,,155.3999939,FALSE,TRUE
15,1992,114.5,9.942131996,20.79999924,,187.6999969,FALSE,TRUE
3,1992,67.5,10.11493874,21.29999924,,201.8999939,TRUE,TRUE
23,1992,71.40000153,9.78427887,26.70000076,,165.3999939,FALSE,TRUE
2,1992,126,9.788628578,20,,177.3000031,FALSE,TRUE
33,1992,77.19999695,9.957263947,28.5,,186,FALSE,TRUE
21,1992,110,10.12709522,36.40000153,,193.8000031,FALSE,TRUE
20,1992,90.59999847,9.998330116,24.20000076,,169.5,FALSE,TRUE
30,1992,112.8000031,9.825443268,23.79999924,,151.8999939,FALSE,TRUE
31,1992,93,9.896075249,23.60000038,,163,FALSE,TRUE
29,1992,100.0999985,10.04970264,22.79999924,,190,FALSE,TRUE
24,1992,128.8999939,9.923104286,20.70000076,,145,FALSE,TRUE
34,1992,55,9.783387184,13,,170.1000061,FALSE,TRUE
22,1992,143.6999969,10.12096977,32.20000076,,164.3999939,FALSE,TRUE
35,1992,126.5,9.976772308,23.89999962,,168,FALSE,TRUE
6,1992,120,10.09146404,25.20000076,,174.6999969,FALSE,TRUE
26,1992,112.3000031,9.982688904,23,,159.6000061,FALSE,TRUE
32,1992,121,9.91144371,21.70000076,,163.8999939,FALSE,TRUE
16,1992,83.80000305,10.06334591,22,,197.6999969,FALSE,TRUE
9,1992,94.80000305,10.1232872,23.79999924,,179.8000031,FALSE,TRUE
37,1992,97.90000153,9.784765244,21,,158.1999969,FALSE,TRUE
13,1992,167.6000061,9.84168911,19,,135.8000031,FALSE,TRUE
10,1992,128.1999969,9.95379734,20.70000076,,153.5,FALSE,TRUE
18,1992,122.3000031,9.984798431,23.70000076,,153.1000061,FALSE,TRUE
12,1992,90,9.998267174,19.20000076,,174.1999969,FALSE,TRUE
17,1992,103.9000015,9.684977531,23.5,,160.8000031,FALSE,TRUE
38,1992,96.19999695,9.992659569,28.10000038,,176.5,FALSE,TRUE
5,1992,83.5,10.34384251,18.29999924,,193.5,FALSE,TRUE
28,1992,96.19999695,10.06762981,23.5,,176.1999969,FALSE,TRUE
36,1992,108.1999969,10.08065128,22.5,,157.8999939,FALSE,TRUE
8,1992,85.09999847,9.856149673,22.60000038,,167.1999969,FALSE,TRUE
7,1992,109.1999969,9.958564758,21.60000038,,159.5,FALSE,TRUE
1,1992,109.0999985,9.845286369,20.39999962,,172.1999969,FALSE,TRUE
25,1992,74.30000305,9.8829813,25.39999962,,168.3000031,FALSE,TRUE
14,1992,108.5,9.805566788,26.70000076,,178.1000061,FALSE,TRUE
27,1992,86.30000305,9.844190598,19.89999962,,170.6000061,FALSE,TRUE
4,1992,88.30000305,10.06633949,23.70000076,,157.5,FALSE,TRUE
11,1992,95.19999695,9.942481041,23.29999924,,178.5,FALSE,TRUE
19,1992,86.59999847,9.838707924,27.70000076,,163.5,FALSE,TRUE
39,1992,110.8000031,9.979329109,24.70000076,,155.1000061,FALSE,TRUE
30,1993,115.1999969,9.834692955,24.20000076,,164.5,FALSE,TRUE
15,1993,108.5,9.945654869,20.60000038,,192.6000061,FALSE,TRUE
8,1993,86.69999695,9.877363205,21.79999924,,171.1999969,FALSE,TRUE
27,1993,86.19999695,9.848171234,20,,182.3999939,FALSE,TRUE
39,1993,108.4000015,9.99512291,24.29999924,,166.8999939,FALSE,TRUE
19,1993,86,9.870497704,26.20000076,,179.3999939,FALSE,TRUE
25,1993,83,9.853104591,25.60000038,,177.6000061,FALSE,TRUE
20,1993,91.09999847,9.996415138,24.29999924,,177.1999969,FALSE,TRUE
17,1993,105.4000015,9.701045036,23.89999962,,177.8000031,FALSE,TRUE
6,1993,123.8000031,10.09208298,26.20000076,,187.8999939,FALSE,TRUE
14,1993,106.1999969,9.821536064,26.5,,180.5,FALSE,TRUE
28,1993,94.69999695,10.0687418,23.70000076,,183.8000031,FALSE,TRUE
24,1993,129.6999969,9.940663338,20.89999962,,153.5,FALSE,TRUE
23,1993,69,9.806236267,26.39999962,,172.1999969,FALSE,TRUE
36,1993,105.4000015,10.08279133,22.20000076,,165.6999969,FALSE,TRUE
32,1993,120.8000031,9.925889015,21.60000038,,170.1999969,FALSE,TRUE
33,1993,81.30000305,9.96424675,28.10000038,,204.6000061,FALSE,TRUE
26,1993,108.9000015,9.989721298,23,,162.5,FALSE,TRUE
29,1993,94.09999847,10.06694508,22.29999924,,197.8999939,FALSE,TRUE
2,1993,113.8000031,9.785141945,19.70000076,,179.8999939,FALSE,TRUE
4,1993,88.59999847,10.079669,23.5,,168.1999969,FALSE,TRUE
10,1993,126.8000031,9.965633392,20.5,,157.5,FALSE,TRUE
3,1993,63.40000153,10.09849739,20.79999924,,205.1000061,TRUE,TRUE
12,1993,89.90000153,10.00206947,19.39999962,,174.1999969,FALSE,TRUE
31,1993,91.59999847,9.902385712,23.5,,180.3000031,FALSE,TRUE
34,1993,56.20000076,9.793717384,21.89999962,,180.1000061,FALSE,TRUE
13,1993,167.6000061,9.843250275,19.29999924,,145.3999939,FALSE,TRUE
16,1993,81.59999847,10.05818367,21.89999962,,215.6000061,FALSE,TRUE
21,1993,108.0999985,10.13712502,35.09999847,,196.8000031,FALSE,TRUE
5,1993,79.09999847,10.34354401,17.89999962,,202.3000031,FALSE,TRUE
37,1993,111,9.794651031,21.60000038,,166.1999969,FALSE,TRUE
22,1993,148.8999939,10.11175537,32.40000153,,181.1000061,FALSE,TRUE
11,1993,92.5,9.920983315,23,,189.6999969,FALSE,TRUE
38,1993,91.19999695,9.9995327,28.29999924,,195.5,FALSE,TRUE
35,1993,117.1999969,9.979686737,23.70000076,,173.8000031,FALSE,TRUE
18,1993,121.5999985,9.986176491,23.60000038,,157.6000061,FALSE,TRUE
7,1993,109.1999969,9.96787262,21.70000076,,167.1999969,FALSE,TRUE
9,1993,94.59999847,10.12783432,23.5,,187.5,FALSE,TRUE
1,1993,108.5,9.852160454,20.29999924,,176.1999969,FALSE,TRUE
32,1994,118.8000031,9.960689545,21.5,,150.3000031,FALSE,TRUE
10,1994,128.1999969,10.00134754,20.60000038,,146.6000061,FALSE,TRUE
8,1994,93,9.903079033,21.39999962,,150.5,FALSE,TRUE
9,1994,85.69999695,10.15419197,23.60000038,,182.1000061,FALSE,TRUE
28,1994,95.40000153,10.09233665,23.39999962,,158.1000061,FALSE,TRUE
14,1994,105.3000031,9.860993385,27.10000038,,157.3999939,FALSE,TRUE
2,1994,108.8000031,9.813631058,19.70000076,,168.1000061,FALSE,TRUE
25,1994,81,9.916485786,25.79999924,,180.1000061,FALSE,TRUE
11,1994,93.40000153,9.99686718,23.29999924,,171.3999939,FALSE,TRUE
34,1994,55.79999924,9.836628914,12.89999962,,160.3999939,FALSE,TRUE
16,1994,83.40000153,10.09502316,22.5,,196.1000061,FALSE,TRUE
31,1994,94.80000305,9.972071648,24.29999924,,154.3999939,FALSE,TRUE
4,1994,89.09999847,10.09746361,23.10000038,,153.1999969,FALSE,TRUE
15,1994,101.5999985,9.962649345,20.29999924,,178.3000031,FALSE,TRUE
38,1994,91.80000305,10.03168201,28.29999924,,178.6000061,FALSE,TRUE
20,1994,85.90000153,10.02995682,24.70000076,,169.6000061,FALSE,TRUE
12,1994,89.09999847,10.0265789,19.5,,159.6000061,FALSE,TRUE
26,1994,108.5999985,10.03149223,23,,151.1999969,FALSE,TRUE
29,1994,91.90000153,10.08022404,22.60000038,,168.8999939,FALSE,TRUE
1,1994,107.0999985,9.87933445,21,,154.6000061,FALSE,TRUE
36,1994,106.1999969,10.10627842,21.70000076,,156.5,FALSE,TRUE
37,1994,104.1999969,9.830105782,21.5,,150.1000061,FALSE,TRUE
21,1994,105.1999969,10.16239452,35.09999847,,190.3000031,FALSE,TRUE
3,1994,58.59999847,10.09950829,20.10000038,,190.3000031,TRUE,TRUE
18,1994,119.4000015,10.01635647,24.20000076,,146.8000031,FALSE,TRUE
6,1994,126.0999985,10.13124657,25.89999962,,152.5,FALSE,TRUE
23,1994,68.19999695,9.827471733,25.39999962,,158.3999939,FALSE,TRUE
24,1994,112.6999969,9.966932297,20.79999924,,135.8999939,FALSE,TRUE
19,1994,88.19999695,9.871899605,26.60000038,,151.3000031,FALSE,TRUE
7,1994,107.8000031,9.998239517,21.39999962,,147.8000031,FALSE,TRUE
35,1994,120.3000031,9.993938446,23.29999924,,159.6000061,FALSE,TRUE
30,1994,112.1999969,9.867613792,24.70000076,,139.1000061,FALSE,TRUE
17,1994,106,9.75193882,24.5,,156.8999939,FALSE,TRUE
39,1994,111.1999969,10.00380707,25,,147.3999939,FALSE,TRUE
13,1994,170.1000061,9.86839962,19.60000038,,132.8000031,FALSE,TRUE
27,1994,104.8000031,9.861186981,20.39999962,,163.3999939,FALSE,TRUE
5,1994,76.59999847,10.36129856,17.89999962,,205.6000061,FALSE,TRUE
33,1994,78.80000305,9.974076271,28.29999924,,177.6999969,FALSE,TRUE
22,1994,153.8000031,10.15646553,31,,157.8000031,FALSE,TRUE
34,1995,52,9.872344971,12.80000019,,168.8000031,FALSE,TRUE
13,1995,175.3000031,9.903475761,18.89999962,,134.8000031,FALSE,TRUE
16,1995,84.09999847,10.14878464,22.10000038,,202.1999969,FALSE,TRUE
38,1995,93.5,10.07112026,28,,188,FALSE,TRUE
18,1995,124,10.05390835,23.5,,150.3000031,FALSE,TRUE
19,1995,90.5,9.891279221,26.5,,155.3999939,FALSE,TRUE
11,1995,93,10.00184917,22.70000076,,179,FALSE,TRUE
39,1995,115,10.00949097,23.60000038,,153,FALSE,TRUE
5,1995,79.30000305,10.45100212,17.60000038,,205.3999939,FALSE,TRUE
14,1995,105.6999969,9.910527229,26.10000038,,155.8000031,FALSE,TRUE
35,1995,123.1999969,10.04172039,22.79999924,,160.1000061,FALSE,TRUE
36,1995,106.6999969,10.15624428,20.70000076,,157.5,FALSE,TRUE
2,1995,113,9.864459991,19.5,,167.3000031,FALSE,TRUE
10,1995,135.3999939,10.04371071,20.10000038,,146.3000031,FALSE,TRUE
3,1995,56.40000153,10.15591621,19.70000076,,195.1000061,TRUE,TRUE
25,1995,80.59999847,9.884033203,25.5,,179.5,FALSE,TRUE
6,1995,127.1999969,10.22965336,24.60000038,,160.6999969,FALSE,TRUE
15,1995,102.3000031,9.969056129,21.10000038,,184.8999939,FALSE,TRUE
24,1995,124.9000015,10.02180767,20.5,,142.3000031,FALSE,TRUE
33,1995,75.19999695,10.03183937,27.10000038,,185,FALSE,TRUE
22,1995,158.5,10.2132206,31,,163.8999939,FALSE,TRUE
23,1995,67,9.871938705,27.39999962,,163.5,FALSE,TRUE
8,1995,78.19999695,9.919678688,20.10000038,,163.5,FALSE,TRUE
27,1995,109.5,9.898375511,20,,161.1000061,FALSE,TRUE
20,1995,88.5,10.03177643,24.10000038,,170.6999969,FALSE,TRUE
21,1995,100.9000015,10.18080902,34.29999924,,190.3999939,FALSE,TRUE
31,1995,98.59999847,9.924324989,23.70000076,,162.1000061,FALSE,TRUE
32,1995,125.4000015,10.02625942,21.39999962,,153,FALSE,TRUE
17,1995,107.5,9.785328865,24,,153.8999939,FALSE,TRUE
26,1995,111.6999969,10.08051395,22.79999924,,155.6000061,FALSE,TRUE
7,1995,100.3000031,10.05543804,21.5,,153.8000031,FALSE,TRUE
30,1995,109.1999969,9.909873009,24.89999962,,140,FALSE,TRUE
28,1995,95.40000153,10.13071918,22.39999962,,161.6999969,FALSE,TRUE
37,1995,115.1999969,9.834269524,20.89999962,,156.8000031,FALSE,TRUE
1,1995,102.5999985,9.924404144,20.60000038,,155.1000061,FALSE,TRUE
29,1995,90.80000305,10.1350317,22.20000076,,209.6000061,FALSE,TRUE
4,1995,85.40000153,10.16635036,24.39999962,,164.1999969,FALSE,TRUE
12,1995,90.09999847,10.0449543,19.10000038,,165.6999969,FALSE,TRUE
9,1995,84.30000305,10.20035458,23.20000076,,185.1999969,FALSE,TRUE
23,1996,65.69999695,9.878764153,27.20000076,,170.8000031,FALSE,TRUE
2,1996,110.6999969,9.885233879,20.10000038,,167.1000061,FALSE,TRUE
8,1996,73.59999847,9.933633804,20.60000038,,176.5,FALSE,TRUE
11,1996,94,10.04900551,23.10000038,,183.8000031,FALSE,TRUE
16,1996,81.69999695,10.18894577,22.39999962,,208.6000061,FALSE,TRUE
3,1996,54.5,10.17863655,19.10000038,,197.8999939,TRUE,TRUE
22,1996,158,10.22895432,31.10000038,,168.6000061,FALSE,TRUE
6,1996,128.3000031,10.262393,24.60000038,,169.1000061,FALSE,TRUE
35,1996,102.5,10.0610075,23.29999924,,196.3999939,FALSE,TRUE
4,1996,83.09999847,10.19143677,24.79999924,,169.6000061,FALSE,TRUE
32,1996,119.1999969,10.03449631,21.5,,155.8999939,FALSE,TRUE
14,1996,106.8000031,9.923664093,26.5,,165.3000031,FALSE,TRUE
39,1996,110.3000031,10.01676846,24.60000038,,162.5,FALSE,TRUE
28,1996,93.30000305,10.15594673,22.39999962,,169.3999939,FALSE,TRUE
37,1996,112.6999969,9.845186234,21,,157.3000031,FALSE,TRUE
7,1996,102.6999969,10.07977104,22,,156.1000061,FALSE,TRUE
17,1996,106.9000015,9.808868408,24.29999924,,161.1999969,FALSE,TRUE
25,1996,80.80000305,9.960636139,26.60000038,,182.6999969,FALSE,TRUE
9,1996,81.80000305,10.22424412,22.89999962,,188.6999969,FALSE,TRUE
18,1996,124.0999985,10.07675266,23.60000038,,159.8000031,FALSE,TRUE
38,1996,92.09999847,10.09000111,27.60000038,,200.5,FALSE,TRUE
5,1996,76,10.47449493,17.20000076,,206.3000031,FALSE,TRUE
34,1996,54,9.904766083,13.19999981,,174.8999939,FALSE,TRUE
15,1996,100,9.987244606,21.29999924,,186.8999939,FALSE,TRUE
26,1996,107.5999985,10.09725761,23.29999924,,159.6999969,FALSE,TRUE
19,1996,87.30000305,9.901760101,26.70000076,,156.8000031,FALSE,TRUE
27,1996,110.8000031,9.918806076,19.89999962,,162.6999969,FALSE,TRUE
24,1996,129.6999969,10.0451355,21.10000038,,145.6000061,FALSE,TRUE
12,1996,88.69999695,10.07640553,18.89999962,,167.6999969,FALSE,TRUE
1,1996,101.4000015,9.940027237,21,,158.3000031,FALSE,TRUE
36,1996,104.5999985,10.17183113,20.60000038,,159.6000061,FALSE,TRUE
13,1996,179,9.927487373,19.10000038,,139.8000031,FALSE,TRUE
20,1996,86.19999695,10.07805729,24.39999962,,175.5,FALSE,TRUE
31,1996,92.30000305,9.987908363,24.29999924,,171.1999969,FALSE,TRUE
21,1996,99,10.20677662,35.20000076,,195,FALSE,TRUE
33,1996,74.59999847,10.0528183,27.10000038,,188.3999939,FALSE,TRUE
30,1996,102.9000015,9.926653862,25.39999962,,149.5,FALSE,TRUE
10,1996,135.1000061,10.06088734,20.29999924,,147.8000031,FALSE,TRUE
29,1996,87.5,10.14552498,21.70000076,,214.8999939,FALSE,TRUE
9,1997,79.59999847,10.23658562,22.89999962,,198.6999969,FALSE,TRUE
26,1997,108.5999985,10.0931797,23,,166.8000031,FALSE,TRUE
24,1997,125.5999985,10.05129242,21.29999924,,152,FALSE,TRUE
34,1997,57,9.915579796,13,,186.1999969,FALSE,TRUE
35,1997,97.69999695,10.04339695,2.5,,201.8999939,FALSE,TRUE
12,1997,89.19999695,10.08714104,19.70000076,,171.3000031,FALSE,TRUE
3,1997,53.79999924,10.17518997,19.5,,200.3000031,TRUE,TRUE
23,1997,61.79999924,9.86425972,27,,176,FALSE,TRUE
10,1997,135.3000031,10.05211449,20.29999924,,156.3000031,FALSE,TRUE
