id,job,area,income,aspect,subscriptions,dist_healthy,save_rate,dist_unhealthy,age,pop_dense,retail_dense,crime,product
1061,pe,c,60050.0,8.333333333333332,1,3.1424481030780242,12,18.49318533089785,47,0.8110236220472441,0.46062992125984253,0.1463822668339607,c
1062,qp,c,68657.0,39.425,1,22.40085898353615,145,4.653646199241253,42,0.8700787401574803,0.7047244094488189,0.29387982712951344,b
1063,pz,a,56401.0,40.18333333333334,1,7.467430207587688,48,19.50765772094984,43,0.8858267716535433,0.6692913385826772,0.23797574236721036,b
1064,nn,a,68976.0,42.24166666666667,1,16.253400143163923,85,8.086834340311928,44,0.84251968503937,0.6141732283464567,0.06217761048375854,c
1065,pe,c,62990.0,7.466666666666667,1,7.222619899785254,33,18.749473092595196,46,0.8307086614173228,0.5039370078740157,0.19880105952878852,c
1066,vv,c,56366.0,8.333333333333332,1,22.672870436649962,135,16.239988759308694,47,0.8385826771653543,0.4921259842519685,0.07570054370556252,c
1067,nb,a,55764.0,18.083333333333336,1,7.467430207587688,23,30.229029085288747,50,0.905511811023622,0.4409448818897638,0.64366373902133,b
1068,kd,c,57606.0,40.50833333333333,1,5.37294201861131,18,14.06154278488127,44,0.8858267716535433,0.6614173228346457,0.2284957479436777,c
1069,kd,c,56578.0,9.091666666666667,1,19.97995705082319,-45,6.730644934663482,47,0.7952755905511811,0.4251968503937008,0.07625819043635856,b
1070,pe,a,66922.0,20.466666666666665,0,3.822476735862563,0,24.87902205985668,48,0.9448818897637795,0.5787401574803149,0.3178586365537432,c
1071,kl,c,44039.0,39.208333333333336,1,9.697924123120973,127,4.952648587888155,41,0.8740157480314961,0.7125984251968503,0.052837027742924855,b
1072,vv,c,61360.0,37.90833333333333,1,10.405153901216893,5,13.244625544470985,43,0.9133858267716536,0.7086614173228346,0.33486686184302245,b
1073,pe,c,69330.0,19.058333333333334,0,5.264137437365784,-11,26.219193480399046,48,0.937007874015748,0.5748031496062992,0.5423114456991496,c
1074,bf,d,42551.0,34.00833333333334,1,6.950608446671438,36,7.1577912041590555,43,0.952755905511811,0.7519685039370079,0.15056461731493098,b
1075,vv,c,56083.0,5.95,1,15.274158911954189,83,15.748770549388787,46,0.8385826771653543,0.5433070866141733,0.1863934197685766,c
1076,pz,a,67276.0,13.75,0,7.766642806012884,20,21.504566530841647,47,0.9291338582677166,0.594488188976378,0.51972675310191,c
1077,vv,c,66461.0,38.775,2,16.280601288475303,141,19.06449346634818,41,0.8740157480314961,0.7322834645669292,0.24550397323295692,c
1078,kl,d,40957.0,7.683333333333334,1,2.816034359341446,4,5.240972319797667,47,0.8385826771653543,0.5078740157480315,0.13481109716994283,b
1079,pz,a,65292.0,13.75,0,7.222619899785254,13,26.657018406632005,49,0.8976377952755905,0.5078740157480315,0.20075282308657466,c
1080,qp,c,67914.0,28.483333333333334,1,21.748031496062993,124,6.009835604889701,44,0.9960629921259843,0.7559055118110236,0.35856684790185417,b
1081,pe,a,64053.0,15.375,0,2.0,0,13.757201067865672,49,0.905511811023622,0.5039370078740157,0.10330405687996654,c
1082,f8,b,71172.0,39.53333333333333,4,7.222619899785254,91,7.344667697063369,34,0.7125984251968503,0.7401574803149606,0.20897811236581626,c
1083,pe,b,62069.0,5.516666666666667,0,14.675733715103794,9,8.188281579317128,46,0.9094488188976378,0.6023622047244095,0.17147636971978253,b
1084,kl,d,29091.0,41.15833333333333,4,9.398711524695777,-17,6.202051426162709,36,0.6771653543307087,0.6377952755905512,0.10246758678377248,f
1085,de,a,45952.0,18.083333333333336,1,10.078740157480315,27,5.379794857383729,49,0.9212598425196851,0.484251968503937,0.19350341558622614,b
1086,pe,c,65080.0,33.25,1,3.632068718682892,8,17.104959955037234,43,0.9606299212598425,0.7637795275590551,0.17872577722013105,c
1087,qp,c,61396.0,36.28333333333333,1,11.92841803865426,-45,12.50779822959112,42,0.9251968503937008,0.7519685039370079,0.2792416004461174,b
1088,nb,a,56862.0,4.65,3,6.62419470293486,50,3.7299423914570746,41,0.6811023622047244,0.5,0.3022445280914541,c
1089,pz,a,58668.0,5.95,2,4.448103078024338,39,5.289026275115919,45,0.7795275590551181,0.5039370078740157,0.3440680329011571,c
1090,pe,c,61963.0,30.650000000000002,1,4.937723693629206,27,10.238583672895883,44,0.9803149606299213,0.7559055118110236,0.15809284818067754,c
1091,pz,a,59129.0,29.566666666666666,0,19.35433070866142,105,33.074891105803005,45,0.968503937007874,0.6929133858267716,0.4465356196849296,b
1092,kd,c,45668.0,8.333333333333332,3,8.201861130994988,134,6.944218069411269,46,0.6614173228346457,0.30708661417322836,0.20117105813467168,b
1093,e2,b,78505.0,41.80833333333333,1,8.71868289191124,65,10.868624420401854,45,0.8818897637795275,0.6299212598425197,0.18039871741251917,d
1094,am,c,65434.0,31.51666666666667,1,6.08017179670723,13,23.581565266263876,43,0.9763779527559056,0.7716535433070866,0.29513453227380454,c
1095,nn,a,57818.0,8.875,0,6.08017179670723,14,9.192075312631726,47,0.8779527559055118,0.5354330708661418,0.273943956503555,b
1096,kd,c,62600.0,37.041666666666664,2,17.586256263421618,291,8.88773359561613,39,0.889763779527559,0.7913385826771654,0.15014638226683397,c
1097,vv,c,58810.0,36.175,1,17.042233357193986,-32,10.836588450189687,43,0.9330708661417323,0.7244094488188977,0.2779868953018263,b
1098,qp,c,70358.0,24.258333333333336,1,8.201861130994988,49,21.184206828719965,47,0.9803149606299213,0.6259842519685039,0.21706398996235884,c
1099,qp,c,60121.0,18.625,0,10.323550465282748,50,8.076155683574541,47,0.937007874015748,0.610236220472441,0.27185278126306983,b
1100,pz,a,61927.0,19.6,1,13.424481030780244,-18,36.76970633693972,49,0.937007874015748,0.5078740157480315,0.4123797574236721,b
1101,kl,d,29764.0,34.983333333333334,4,4.937723693629206,105,3.2921174652241114,29,0.8070866141732284,0.9566929133858267,0.0861564199079883,a
1102,kw,c,48042.0,13.75,4,6.760200429491769,142,10.751159196290573,51,0.6259842519685039,0.03543307086614173,0.17565872020075282,b
1103,nn,c,64088.0,21.224999999999998,1,6.896206156048676,9,19.46494309400028,49,0.952755905511811,0.5393700787401575,0.10107346995678237,b
1104,pz,a,55091.0,13.533333333333333,0,6.406585540443809,17,13.42082338063791,48,0.8976377952755905,0.5078740157480315,0.3383521539104977,b
1105,pz,a,59908.0,17.21666666666667,0,9.752326413743738,56,28.675284529998596,48,0.9251968503937008,0.5393700787401575,0.5000697058413495,b
1106,ob,a,41843.0,4.433333333333334,1,2.816034359341446,9,7.456793592805957,44,0.8267716535433071,0.5787401574803149,0.7063989962358845,b
1107,de,a,58066.0,15.049999999999999,2,13.533285612025768,78,18.43445271884221,51,0.84251968503937,0.35039370078740156,0.2137181095775826,b
1108,al,c,65469.0,6.275,2,12.3092340730136,61,13.554306589855276,45,0.7795275590551181,0.4921259842519685,0.3673497839118918,c
1109,bf,d,36884.0,5.733333333333333,0,13.58768790264853,141,9.886188000562035,46,0.8779527559055118,0.5748031496062992,0.09800641293740416,a
1110,pz,a,48467.0,7.25,1,10.16034359341446,-17,9.95025994098637,46,0.8110236220472441,0.4881889763779528,0.5713090757005437,b
1111,kl,c,46554.0,9.958333333333334,3,7.1682176091624905,63,5.1715610510046375,48,0.6929133858267716,0.2677165354330709,0.24020632929039454,b
1112,de,a,46377.0,7.574999999999999,1,11.112383679312813,23,3.9488548545735562,47,0.8582677165354331,0.531496062992126,0.24703750174264602,b
1113,pe,a,61573.0,25.775000000000002,0,6.08017179670723,-2,6.015174933258396,47,0.9724409448818898,0.6496062992125984,0.22013104698173708,c
1114,pz,a,58881.0,32.49166666666666,1,20.63278453829635,108,33.667556554728115,43,0.968503937007874,0.7559055118110236,0.8990659417259166,b
1115,pz,a,,4.758333333333333,1,22.21045096635648,174,25.028523254180133,44,0.8228346456692913,0.5669291338582677,0.5810678934894744,c
1116,qp,c,60652.0,27.833333333333336,1,18.51109520400859,57,17.633553463538007,45,0.9881889763779528,0.7047244094488189,0.13341698034295274,b
1117,vv,c,66886.0,33.03333333333333,2,12.934860415175375,99,11.54671912322608,40,0.9606299212598425,0.8385826771653543,0.3025233514568521,c
1118,kd,c,58668.0,4.975,2,6.406585540443809,53,15.332302936630603,44,0.8031496062992126,0.547244094488189,0.24884985361773318,c
1119,pz,a,68551.0,17.975,0,9.697924123120973,37,30.111563861177462,48,0.9291338582677166,0.547244094488189,0.10483758538965565,b
1120,pz,a,58420.0,4.325,0,11.112383679312813,12,20.794435857805254,46,0.9133858267716536,0.610236220472441,0.766764254844556,b
1121,am,a,68303.0,5.95,0,5.644953471725126,7,6.912182099199101,47,0.9094488188976378,0.5984251968503937,0.3166039314094521,c
1122,pz,a,57074.0,17.325000000000003,0,9.017895490336436,51,19.66783757201068,48,0.9291338582677166,0.5590551181102362,0.2562386728007807,b
1123,vv,c,65151.0,5.191666666666666,0,16.987831066571225,58,7.478150906280736,46,0.8858267716535433,0.5905511811023622,0.3166039314094521,c
1124,pe,a,55941.0,17.108333333333334,0,3.1424481030780242,-3,8.668821132499648,48,0.9291338582677166,0.5669291338582677,0.44026209396347415,c
1125,mm,a,56578.0,35.09166666666667,1,2.816034359341446,10,24.04608683434031,43,0.9448818897637795,0.7362204724409449,0.7009619406106232,b
1126,11,c,49211.0,6.383333333333333,1,3.632068718682892,7,4.883237319095124,46,0.8267716535433071,0.5236220472440944,0.32831451275616896,b
1127,qp,c,64548.0,39.425,1,15.274158911954189,17,16.544330476324294,43,0.8976377952755905,0.6850393700787402,0.03373762721316046,c
1128,kl,c,41064.0,14.291666666666666,2,3.1424481030780242,9,10.78319516650274,51,0.7992125984251969,0.28346456692913385,0.0807193642827269,f
1129,qp,c,59519.0,6.708333333333334,1,14.893342877594847,135,13.15919629057187,46,0.8543307086614174,0.5433070866141733,0.3946744737208978,b
1130,de,a,50309.0,5.191666666666666,0,15.464566929133857,28,9.256147253056064,46,0.8818897637795275,0.5905511811023622,0.14206050467029138,b
1131,kd,c,58031.0,19.491666666666667,2,23.978525411596276,99,17.617535478431925,50,0.9133858267716536,0.421259842519685,0.24173985780008364,b
1132,pz,a,57677.0,41.916666666666664,1,6.406585540443809,36,23.864549669804692,43,0.8307086614173228,0.6259842519685039,0.07486407360936846,c
1133,nb,a,65399.0,18.841666666666665,3,7.8754473872584105,75,6.645215680764367,51,0.84251968503937,0.2795275590551181,0.2395092708768995,c
1134,dz,d,25903.0,34.225,3,2.816034359341446,21,4.082338063790923,35,0.9094488188976378,0.9094488188976378,0.04447232678098425,a
1135,kl,d,31925.0,42.56666666666667,4,14.485325697924123,86,5.379794857383729,37,0.6299212598425197,0.5354330708661418,0.10874111250522794,a
1136,pz,a,52151.0,42.35,3,7.1682176091624905,65,17.462694955739778,40,0.7125984251968503,0.5787401574803149,0.3989962358845671,c
1137,vv,c,49317.0,5.625,1,4.31209735146743,3,9.144021357313475,46,0.8503937007874016,0.5590551181102362,0.0904781820716576,b
1138,pz,a,67489.0,10.825,0,16.280601288475303,135,28.08795840944218,48,0.8858267716535433,0.5196850393700787,0.40345740973093547,c
1139,nn,b,64371.0,41.483333333333334,0,6.760200429491769,-18,7.2272024729520865,45,0.8976377952755905,0.6338582677165354,0.12477345601561411,c
1140,pz,a,63309.0,15.7,2,4.584108804581245,23,20.62891667837572,51,0.8307086614173228,0.3110236220472441,0.5872020075282308,c
1141,kd,c,68693.0,10.283333333333335,1,26.209019327129564,214,10.201208374315021,48,0.8031496062992126,0.4015748031496063,0.43259445141502856,c
1142,kw,c,51796.0,22.741666666666667,2,2.816034359341446,-18,17.633553463538007,48,0.9606299212598425,0.531496062992126,0.20186811654816675,b
1143,qp,c,61998.0,32.925,0,13.342877594846097,-28,13.666432485597864,45,0.9488188976377953,0.6692913385826772,0.2383939774153074,b
1144,pz,a,55055.0,17.21666666666667,2,4.448103078024338,11,19.929464662076718,51,0.8740157480314961,0.37401574803149606,0.39021329987452946,b
1145,pz,a,59129.0,26.208333333333332,0,4.31209735146743,3,22.118589293241534,47,0.9606299212598425,0.6456692913385826,0.7595148473442075,c
1146,pe,c,66355.0,35.09166666666667,1,5.264137437365784,-3,7.632991428972882,42,0.9409448818897638,0.7716535433070866,0.34783214833403037,c
1147,bf,d,42693.0,27.616666666666664,2,8.528274874731569,40,6.730644934663482,44,1.0,0.7322834645669292,0.15948696500766765,b
1148,de,a,48254.0,24.90833333333333,1,5.264137437365784,14,11.290431361528734,47,0.9763779527559056,0.6377952755905512,0.5501184999302942,b
1149,qp,c,54949.0,41.7,1,3.822476735862563,5,11.957847407615569,45,0.8858267716535433,0.6338582677165354,0.13341698034295274,b
1150,am,c,73723.0,23.825,1,14.240515390121688,106,12.972319797667556,47,0.9763779527559056,0.6141732283464567,0.0754217203401645,d
1151,qp,c,63486.0,37.800000000000004,1,7.8754473872584105,24,12.19811718420683,42,0.9015748031496063,0.7362204724409449,0.3725080161717552,b
1152,pz,a,60156.0,42.56666666666667,1,3.822476735862563,23,26.18715751018688,45,0.8740157480314961,0.6141732283464567,0.07779171894604768,b
1153,dz,c,45987.0,18.516666666666666,1,3.822476735862563,11,14.510046367851624,50,0.9094488188976378,0.43700787401574803,0.34044332915098285,a
1154,al,a,57393.0,15.483333333333334,0,6.161775232641374,30,32.50358297035268,49,0.9133858267716536,0.5196850393700787,0.5793949532970863,b
1155,po,c,59589.0,24.90833333333333,2,22.97208303507516,57,18.05002107629619,46,0.9881889763779528,0.6417322834645669,0.32231981040011154,b
1156,kl,d,33519.0,40.291666666666664,2,7.8754473872584105,88,8.449908669383166,40,0.8228346456692913,0.6889763779527559,0.10943817091872299,f
1157,pe,a,61325.0,4.0,0,2.816034359341446,3,20.714345932274835,46,0.8976377952755905,0.610236220472441,0.30935452390910356,c
1158,pe,a,55055.0,11.8,0,7.467430207587688,28,18.738794435857805,48,0.9094488188976378,0.5551181102362205,0.3532692039592918,b
1159,dz,c,48361.0,26.53333333333333,2,8.201861130994988,-21,9.597864268652522,44,1.0,0.7125984251968503,0.14819461870904782,b
1160,al,c,64123.0,38.016666666666666,2,14.240515390121688,110,18.947028242236897,41,0.8818897637795275,0.7519685039370079,0.18402342116269343,c
1161,al,a,51974.0,8.441666666666666,1,12.390837508947744,111,4.050302093578756,47,0.8188976377952756,0.468503937007874,0.35257214554579674,b
1162,po,d,24273.0,37.25833333333333,3,3.1424481030780242,20,2.453842911339047,36,0.8385826771653543,0.8307086614173228,0.1111111111111111,a
1163,am,b,72766.0,15.483333333333334,2,8.58267716535433,67,7.440775607699873,51,0.8464566929133859,0.3464566929133858,0.5598773177192249,b
1164,qp,c,64513.0,26.96666666666667,1,9.289906943450251,61,8.572713221863145,46,0.9803149606299213,0.6771653543307087,0.12212463404433292,c
1165,pz,a,55020.0,17.758333333333333,2,6.08017179670723,31,16.811296894759028,50,0.8937007874015748,0.4094488188976378,0.26767043078209957,b
1166,kl,c,53709.0,7.358333333333333,2,11.221188260558339,92,14.542082338063791,45,0.7440944881889764,0.4251968503937008,0.06803290115711697,b
1167,11,c,43826.0,8.766666666666666,1,6.62419470293486,67,8.930448222565687,47,0.7992125984251969,0.43700787401574803,0.08462289139829918,b
1168,am,a,72058.0,9.633333333333333,0,13.58768790264853,150,23.042293101025713,47,0.8937007874015748,0.5511811023622047,0.37975742367210374,c
1169,nb,a,65895.0,30.650000000000002,1,19.463135289906944,136,34.75144021357313,43,0.984251968503937,0.7874015748031497,0.24341279799247176,b
1170,kd,c,68445.0,12.125,1,24.685755189692195,193,9.822116060137699,49,0.8543307086614174,0.4448818897637795,0.4440262093963474,c
1171,nb,a,43331.0,24.475,0,4.31209735146743,11,3.788675003512716,47,0.968503937007874,0.6299212598425197,0.1904363585668479,b
1172,pz,a,,38.016666666666666,1,9.398711524695777,66,20.35661093157229,42,0.8976377952755905,0.7362204724409449,0.09005994702356057,b
1173,mm,a,51230.0,20.03333333333333,1,3.632068718682892,-9,19.26738794435858,49,0.9448818897637795,0.547244094488189,0.8275477485013244,b
1174,qp,c,59908.0,36.5,1,7.222619899785254,37,17.729661374174512,42,0.9251968503937008,0.7519685039370079,0.12296110414052698,c
1175,kw,c,55162.0,11.8,0,3.822476735862563,2,14.702262189124632,48,0.889763779527559,0.5118110236220472,0.03373762721316046,c
1176,kd,b,70960.0,19.924999999999997,1,19.517537580529705,173,10.307994941688914,50,0.9291338582677166,0.4763779527559055,0.15154049909382405,c
1177,pe,c,59271.0,14.291666666666666,1,2.816034359341446,4,5.956442321202754,49,0.8937007874015748,0.4881889763779528,0.1972675310190994,c
1178,kw,c,67736.0,29.78333333333333,0,17.83106657122405,51,10.4201208374315,45,0.9645669291338582,0.6811023622047244,0.19071518193224593,c
1179,nb,a,43189.0,14.833333333333334,1,3.1424481030780242,-1,5.753547843192356,49,0.8858267716535433,0.4566929133858268,0.2936010037641154,b
1180,nb,a,56331.0,19.6,1,8.71868289191124,16,27.15891527328931,49,0.937007874015748,0.5078740157480315,0.051721734281332775,b
1181,mm,a,55303.0,42.56666666666667,1,2.0,0,22.11324996487284,45,0.8779527559055118,0.6141732283464567,0.6867419489753241,c
1182,ke,d,33625.0,11.366666666666667,1,2.816034359341446,14,8.028101728256289,49,0.8503937007874016,0.44881889763779526,0.10483758538965565,a
1183,11,c,48892.0,23.175,1,3.632068718682892,-9,13.815933679921315,48,0.9645669291338582,0.6023622047244095,0.10874111250522794,b
1184,de,a,46058.0,19.166666666666664,0,6.62419470293486,-6,4.263875228326542,48,0.937007874015748,0.5826771653543307,0.18876341837445978,b
1185,pe,a,66922.0,17.433333333333334,1,6.62419470293486,2,17.1369959252494,49,0.9173228346456693,0.4921259842519685,0.1136205213996933,c
1186,kd,c,62388.0,5.408333333333333,2,28.031496062992126,-51,8.001405086412813,43,0.7204724409448819,0.484251968503937,0.22682280775128955,c
1187,pz,a,64230.0,10.716666666666667,0,13.58768790264853,42,22.465645637206688,47,0.9133858267716536,0.5708661417322834,0.46912031228216927,b
1188,sa,c,48679.0,33.358333333333334,3,12.445239799570508,192,7.953351131094562,34,0.9133858267716536,0.937007874015748,0.2137181095775826,b
1189,nn,b,62742.0,42.78333333333333,0,12.608446671438797,28,5.299704931853309,45,0.889763779527559,0.610236220472441,0.12770110135229332,b
1190,pz,a,59377.0,33.791666666666664,1,24.16893342877595,40,32.64774483630743,44,0.952755905511811,0.7283464566929134,0.8584971420605046,b
1191,vv,c,61892.0,5.083333333333333,1,10.976377952755906,72,9.555149641702965,45,0.84251968503937,0.5708661417322834,0.37878154189321067,c
1192,qp,c,59023.0,12.125,1,11.302791696492484,70,12.742728677813684,49,0.8385826771653543,0.4094488188976378,0.2477345601561411,b
1193,kl,d,35573.0,35.74166666666667,2,16.471009305654974,208,5.342419558802867,38,0.8976377952755905,0.8464566929133859,0.2258469259723965,a
1194,f8,a,71881.0,11.691666666666666,3,6.950608446671438,31,18.311648166362232,49,0.6417322834645669,0.0,0.2749198382824481,d
1195,mm,a,53072.0,42.56666666666667,1,2.816034359341446,6,22.0545173528172,45,0.8740157480314961,0.6141732283464567,0.8877735954272968,b
1196,kl,d,24946.0,36.93333333333333,4,3.632068718682892,41,2.576647463819025,31,0.7755905511811023,0.8779527559055118,0.09549700264882197,a
1197,kd,c,62919.0,14.4,3,9.697924123120973,64,19.726570184066322,51,0.7637795275590551,0.2204724409448819,0.08336818625400809,c
1198,pz,a,65540.0,14.4,1,2.816034359341446,-5,16.336096669945203,49,0.8818897637795275,0.452755905511811,0.38575212602816117,d
1199,pz,a,46200.0,8.008333333333333,1,3.822476735862563,6,6.848110158774764,47,0.8582677165354331,0.5196850393700787,0.2315628049630559,b
1200,nn,c,68020.0,38.88333333333333,1,7.222619899785254,39,25.108613179710552,43,0.9015748031496063,0.6968503937007874,0.2779868953018263,c
1201,pz,a,57712.0,13.966666666666665,1,4.31209735146743,18,26.9613601236476,49,0.8740157480314961,0.4409448818897638,0.438867977136484,c
1202,nn,b,64053.0,18.516666666666666,2,10.16034359341446,58,3.131937614163271,50,0.9015748031496063,0.4094488188976378,0.5555555555555556,b
1203,kl,d,35077.0,37.475,3,14.78453829634932,91,3.521708585077982,35,0.8188976377952756,0.8307086614173228,0.24132162275198663,a
1204,al,c,62848.0,7.1416666666666675,2,27.324266284896204,247,16.48559786426865,46,0.7874015748031497,0.47244094488188976,0.3055904084762303,b
1205,qp,c,62529.0,6.166666666666666,0,8.963493199713671,-13,14.926513980609808,46,0.8976377952755905,0.5866141732283464,0.3315209814582462,c
1206,pe,a,66816.0,27.724999999999998,1,4.937723693629206,6,22.898131235070956,46,0.9803149606299213,0.6889763779527559,0.36944095915237696,d
1207,gj,c,59093.0,24.041666666666664,1,28.031496062992126,215,16.736546297597304,47,0.9803149606299213,0.6220472440944882,0.15976578837306565,b
1208,am,c,69862.0,38.34166666666667,2,21.040801717967074,154,24.916397358437546,39,0.8582677165354331,0.7637795275590551,0.3492262651610205,c
1209,vv,c,69401.0,4.65,1,11.819613457408733,73,11.450611212589575,45,0.8385826771653543,0.5748031496062992,0.1328593336121567,c
1210,de,a,56543.0,18.083333333333336,0,6.950608446671438,25,21.63271041169032,49,0.9291338582677166,0.5275590551181102,0.6240066917607695,b
1211,mm,a,59837.0,9.958333333333334,1,2.816034359341446,10,23.29324153435436,48,0.8503937007874016,0.4763779527559055,0.5464937961801198,c
1212,e2,a,74396.0,9.308333333333334,3,23.27129563350036,227,14.979907264296752,46,0.6338582677165354,0.23228346456692914,0.2657186672243134,c
1213,pz,a,62317.0,37.90833333333333,0,3.632068718682892,11,27.153575944920615,44,0.9212598425196851,0.6889763779527559,0.35605743761327197,b
1214,de,a,60050.0,13.75,0,18.51109520400859,46,31.873542222846705,47,0.9212598425196851,0.5748031496062992,0.7501742646033738,c
1215,pe,a,59731.0,21.658333333333335,1,14.675733715103794,-79,4.717718139665589,48,0.9566929133858267,0.562992125984252,0.2120451693851945,c
1216,ke,c,,15.266666666666666,1,2.0,0,5.513278066601096,50,0.8818897637795275,0.43700787401574803,0.13620521399693294,f
1217,de,a,,30.0,0,10.405153901216893,59,16.683153013910356,46,0.9566929133858267,0.6614173228346457,0.3217621636693155,b
1218,qp,c,51938.0,6.275,0,19.35433070866142,78,17.40930167205283,46,0.8937007874015748,0.5826771653543307,0.2315628049630559,b
1219,pe,c,55303.0,27.4,1,19.92555476020043,263,8.022762399887593,45,0.9921259842519685,0.7047244094488189,0.2559598494353827,b
1220,pz,a,67772.0,20.791666666666668,1,6.161775232641374,12,30.693550653365183,48,0.9488188976377953,0.5551181102362205,0.09535759096612297,b
1221,pz,a,56933.0,10.825,0,10.16034359341446,47,20.586202051426163,48,0.8779527559055118,0.5039370078740157,0.2300292764533668,b
1222,nb,a,49246.0,15.916666666666668,1,2.816034359341446,-4,12.58788815512154,50,0.8779527559055118,0.4094488188976378,0.383939774153074,b
1223,pz,a,53709.0,9.958333333333334,1,11.520400858983537,10,7.787831951665027,48,0.8464566929133859,0.468503937007874,0.315628049630559,b
1224,kw,c,44889.0,15.049999999999999,3,5.264137437365784,61,7.878600533932836,51,0.7677165354330708,0.20866141732283464,0.09215112226404573,a
1225,pe,a,64336.0,9.308333333333334,0,2.0,0,26.09638892791907,47,0.9015748031496063,0.5590551181102362,0.260142199916353,c
1226,bf,d,36140.0,16.675,1,7.766642806012884,50,7.616973443866798,50,0.8858267716535433,0.41732283464566927,0.009340582740833683,a
1227,pe,b,66745.0,36.71666666666667,1,14.893342877594847,52,5.737529858086273,43,0.9251968503937008,0.7362204724409449,0.10051582322598633,c
1228,pz,a,51584.0,42.025,2,6.62419470293486,43,20.741042574118307,43,0.8228346456692913,0.6220472440944882,0.8071936428272689,b
1229,pz,a,63202.0,31.191666666666666,1,6.62419470293486,4,26.699733033581566,44,0.9724409448818898,0.7283464566929134,0.45503973232956924,c
1230,kl,d,40603.0,41.483333333333334,2,5.644953471725126,57,8.300407475059716,41,0.7913385826771654,0.6377952755905512,0.05437055625261397,f
1231,bf,d,40001.0,13.75,1,16.71581961345741,115,5.395812842489812,50,0.8503937007874016,0.39763779527559057,0.14219991635299037,f
1232,kl,d,21829.0,41.05,4,4.937723693629206,70,2.640719404243361,35,0.6535433070866141,0.6377952755905512,0.018681165481667365,a
1233,qp,c,58420.0,13.1,0,15.464566929133857,-28,11.167626809048757,48,0.9015748031496063,0.5236220472440944,0.13620521399693294,b
1234,nb,a,55764.0,14.725000000000001,2,5.454545454545455,20,26.10172825628776,51,0.8307086614173228,0.3346456692913386,0.8053812909521818,b
1235,al,c,59483.0,4.975,2,12.880458124552614,162,8.444569341014473,44,0.7992125984251969,0.547244094488189,0.493238533389098,c
1236,kd,c,56189.0,7.574999999999999,2,4.584108804581245,27,14.179008008992554,46,0.7716535433070866,0.4409448818897638,0.23895162414610344,c
1237,vv,c,59589.0,26.424999999999997,0,10.513958482462419,-10,15.711395250807925,47,0.9409448818897638,0.6220472440944882,0.20047399972117663,b
1238,pz,a,61573.0,9.958333333333334,2,7.766642806012884,-14,11.060840241674864,48,0.7952755905511811,0.39763779527559057,0.44040150564617314,c
1239,pz,a,59589.0,7.1416666666666675,2,2.816034359341446,3,29.326682590979345,45,0.7637795275590551,0.44881889763779526,0.2693433709744877,c
1240,gv,b,71562.0,11.908333333333333,1,10.024337866857552,7,8.690178445974428,48,0.8779527559055118,0.49606299212598426,0.5181932245922208,c
1241,pz,a,49104.0,7.033333333333333,0,7.467430207587688,20,7.467472249543347,47,0.8976377952755905,0.5748031496062992,0.3136762860727729,b
1242,nb,a,60652.0,14.725000000000001,1,21.040801717967074,249,5.737529858086273,50,0.8543307086614174,0.38188976377952755,0.23337515683814303,b
1243,am,c,72625.0,24.041666666666664,1,13.098067287043664,0,18.98440354081776,47,0.9763779527559056,0.6220472440944882,0.020911752404851526,c
1244,pe,b,57747.0,39.53333333333333,2,2.816034359341446,12,3.3668680623858367,41,0.8582677165354331,0.7047244094488189,0.0712393698591942,c
1245,pe,a,61431.0,17.866666666666667,0,2.816034359341446,-3,6.511732471547,48,0.9291338582677166,0.5511811023622047,0.23462986198243413,c
1246,de,a,55764.0,8.441666666666666,0,11.955619183965641,33,24.846986089644513,47,0.8976377952755905,0.562992125984252,0.8775965425902691,b
1247,pz,a,62034.0,39.641666666666666,2,10.67716535433071,21,14.87312069692286,41,0.8582677165354331,0.7047244094488189,0.15154049909382405,c
1248,vv,c,67736.0,24.691666666666666,0,18.075876879026485,144,11.17296613741745,47,0.9606299212598425,0.6299212598425197,0.32538686741948974,c
1249,de,a,54949.0,8.875,1,10.323550465282748,46,23.56554728115779,47,0.8661417322834646,0.5196850393700787,0.8244806914819461,b
1250,pz,a,63628.0,36.5,1,7.766642806012884,39,23.768441759168187,41,0.9173228346456693,0.7716535433070866,0.16088108183465774,c
1251,al,c,50734.0,5.083333333333333,1,4.31209735146743,-3,6.084586202051426,45,0.8622047244094488,0.5787401574803149,0.4141921092987592,c
1252,qp,c,55728.0,6.383333333333333,1,15.8453829634932,89,5.582689335394127,46,0.8188976377952756,0.515748031496063,0.11138993447650913,b
1253,vv,c,61892.0,30.325000000000003,2,20.63278453829635,54,19.33679921315161,42,0.9881889763779528,0.7952755905511811,0.27770807193642827,c
1254,pe,a,55516.0,31.625,1,6.161775232641374,3,30.34649430940003,43,0.9724409448818898,0.7519685039370079,0.6909242994562944,b
1255,pe,a,50734.0,21.658333333333335,1,2.816034359341446,3,19.918786005339328,48,0.9566929133858267,0.5669291338582677,0.4341279799247177,c
1256,de,a,53638.0,6.166666666666666,1,12.608446671438797,65,15.973022340873964,46,0.8700787401574803,0.562992125984252,0.4670291370416841,b
1257,kd,b,70004.0,40.075,2,13.370078740157481,119,5.219615006322888,41,0.8307086614173228,0.6929133858267716,0.06705701937822389,c
1258,kl,c,43933.0,19.166666666666664,2,3.1424481030780242,-11,13.613039201910919,50,0.905511811023622,0.4094488188976378,0.08406524466750313,f
